CustomerID,ProductID,Quantity,Price,TransactionDate,PaymentMethod,StoreLocation,ProductCategory,DiscountApplied(%),TotalAmount,StreetAddr,City,State,ZIP,RegionType,Date,Month,DayOfWeek,Hour,Quarter,Year
646755,B,3,37.45691052,2023-12-10 06:32:00,Debit Card,"PSC 2870, Box 4905, APO AA 34140",Home Decor,16.33054403,94.01997976,PSC 2870,Box 4905,AA,34140,Military/Abroad,2023-12-10,December,Sunday,6,2023Q4,2023
360682,B,4,28.97343612,2024-01-08 00:44:00,Debit Card,"USCGC Moore, FPO AE 93277",Electronics,1.379985556,114.2944276,USCGC Moore,USCGC Moore,AE,93277,Military/Abroad,2024-01-08,January,Monday,0,2024Q1,2024
760036,B,8,86.55568819,2024-01-27 13:09:00,Cash,"USCGC Hammond, FPO AA 49358",Books,9.607105601,625.9215345,USCGC Hammond,USCGC Hammond,AA,49358,Military/Abroad,2024-01-27,January,Saturday,13,2024Q1,2024
261705,D,7,34.16243153,2024-04-10 19:12:00,Cash,"USNV Gonzales, FPO AA 04125",Books,14.32362406,204.8839329,USNV Gonzales,USNV Gonzales,AA,04125,Military/Abroad,2024-04-10,April,Wednesday,19,2024Q2,2024
706194,C,8,67.59954904,2023-05-30 14:41:00,Cash,"USCGC Griffin, FPO AA 60841",Home Decor,16.79855829,449.9503951,USCGC Griffin,USCGC Griffin,AA,60841,Military/Abroad,2023-05-30,May,Tuesday,14,2023Q2,2023
91143,B,5,42.04454763,2023-12-06 06:23:00,Credit Card,"PSC 2199, Box 2818, APO AP 99116",Books,9.488256863,190.2762648,PSC 2199,Box 2818,AP,99116,Military/Abroad,2023-12-06,December,Wednesday,6,2023Q4,2023
755148,A,2,93.64854739,2023-08-08 05:22:00,PayPal,"PSC 7226, Box 1612, APO AE 04025",Clothing,8.470824644,171.4314863,PSC 7226,Box 1612,AE,04025,Military/Abroad,2023-08-08,August,Tuesday,5,2023Q3,2023
886206,D,7,45.35653236,2023-11-13 13:16:00,Credit Card,"USNS Salas, FPO AE 30175",Electronics,6.576249876,296.6164142,USNS Salas,USNS Salas,AE,30175,Military/Abroad,2023-11-13,November,Monday,13,2023Q4,2023
572097,A,8,22.70870738,2023-11-01 09:06:00,Cash,"USNS Skinner, FPO AP 56134",Home Decor,1.628849717,178.7105333,USNS Skinner,USNS Skinner,AP,56134,Military/Abroad,2023-11-01,November,Wednesday,9,2023Q4,2023
654257,A,6,71.88617311,2023-06-08 02:03:00,Credit Card,"USS Klein, FPO AA 65851",Electronics,2.278451451,421.4896893,USS Klein,USS Klein,AA,65851,Military/Abroad,2023-06-08,June,Thursday,2,2023Q2,2023
612777,A,3,90.65426636,2024-04-06 13:05:00,Credit Card,"PSC 2522, Box 7828, APO AE 81975",Home Decor,11.78993019,239.8985749,PSC 2522,Box 7828,AE,81975,Military/Abroad,2024-04-06,April,Saturday,13,2024Q2,2024
23207,C,9,85.48789134,2023-12-03 03:15:00,Cash,"USNS Hill, FPO AE 81853",Home Decor,0.159022436,768.1675177,USNS Hill,USNS Hill,AE,81853,Military/Abroad,2023-12-03,December,Sunday,3,2023Q4,2023
413781,D,8,29.09024448,2023-07-05 19:51:00,Debit Card,"PSC 0306, Box 0258, APO AP 35058",Clothing,18.23054912,190.2954654,PSC 0306,Box 0258,AP,35058,Military/Abroad,2023-07-05,July,Wednesday,19,2023Q3,2023
449613,B,6,92.5353664,2023-05-22 04:31:00,Credit Card,"USS Mason, FPO AE 62276",Home Decor,5.024178413,527.317347,USS Mason,USS Mason,AE,62276,Military/Abroad,2023-05-22,May,Monday,4,2023Q2,2023
379736,D,3,32.27199998,2023-11-29 19:26:00,Credit Card,"Unit 4464 Box 8074, DPO AP 65878",Books,18.30919618,79.08976858,Unit 4464 Box 8074,Unit 4464 Box 8074,AP,65878,Military/Abroad,2023-11-29,November,Wednesday,19,2023Q4,2023
961854,B,2,74.56489398,2024-03-04 01:12:00,PayPal,"PSC 5643, Box 0879, APO AA 78682",Home Decor,14.38698126,127.6745133,PSC 5643,Box 0879,AA,78682,Military/Abroad,2024-03-04,March,Monday,1,2024Q1,2024
703667,A,8,71.14965756,2023-09-01 18:29:00,Credit Card,"PSC 2279, Box 3293, APO AA 80744",Books,12.89932623,495.7746489,PSC 2279,Box 3293,AA,80744,Military/Abroad,2023-09-01,September,Friday,18,2023Q3,2023
595024,D,1,17.38780204,2023-09-28 05:22:00,PayPal,"Unit 9062 Box 6164, DPO AE 71980",Electronics,9.819308803,15.68044007,Unit 9062 Box 6164,Unit 9062 Box 6164,AE,71980,Military/Abroad,2023-09-28,September,Thursday,5,2023Q3,2023
828220,B,7,31.56403031,2023-09-21 08:59:00,Cash,"USS Williams, FPO AP 87502",Electronics,10.1226667,198.5823611,USS Williams,USS Williams,AP,87502,Military/Abroad,2023-09-21,September,Thursday,8,2023Q3,2023
867035,D,2,19.43566872,2023-08-05 15:03:00,Credit Card,"PSC 8238, Box 0240, APO AE 25242",Home Decor,0.878657868,38.52979138,PSC 8238,Box 0240,AE,25242,Military/Abroad,2023-08-05,August,Saturday,15,2023Q3,2023
351409,B,8,47.57765159,2024-01-16 06:47:00,Credit Card,"USNV Smith, FPO AP 12126",Home Decor,9.17647831,345.6935897,USNV Smith,USNV Smith,AP,12126,Military/Abroad,2024-01-16,January,Tuesday,6,2024Q1,2024
513859,B,3,60.22346911,2023-10-27 21:55:00,Cash,"PSC 3926, Box 2785, APO AP 93165",Electronics,6.502284583,168.9227033,PSC 3926,Box 2785,AP,93165,Military/Abroad,2023-10-27,October,Friday,21,2023Q4,2023
190057,C,2,34.33208948,2024-01-06 02:24:00,Cash,"PSC 1365, Box 8807, APO AA 67848",Electronics,5.755492857,64.71221704,PSC 1365,Box 8807,AA,67848,Military/Abroad,2024-01-06,January,Saturday,2,2024Q1,2024
775220,D,3,77.67689433,2024-03-28 09:38:00,PayPal,"PSC 5320, Box 1474, APO AE 21482",Home Decor,16.7993854,193.8829604,PSC 5320,Box 1474,AE,21482,Military/Abroad,2024-03-28,March,Thursday,9,2024Q1,2024
615683,D,1,69.14853916,2023-07-14 12:06:00,Cash,"USNV Hester, FPO AP 35642",Electronics,17.25599606,57.21626997,USNV Hester,USNV Hester,AP,35642,Military/Abroad,2023-07-14,July,Friday,12,2023Q3,2023
864743,C,2,29.26791569,2023-06-20 01:05:00,PayPal,"USS Lewis, FPO AP 81619",Electronics,14.19031955,50.22940986,USS Lewis,USS Lewis,AP,81619,Military/Abroad,2023-06-20,June,Tuesday,1,2023Q2,2023
814329,A,2,23.40424796,2024-03-07 23:23:00,Cash,"Unit 5104 Box 6940, DPO AP 93931",Clothing,17.47980458,38.62646231,Unit 5104 Box 6940,Unit 5104 Box 6940,AP,93931,Military/Abroad,2024-03-07,March,Thursday,23,2024Q1,2024
55991,D,3,25.65341758,2024-01-24 08:46:00,Debit Card,"USS Mcdonald, FPO AE 16170",Books,15.58796778,64.96371334,USS Mcdonald,USS Mcdonald,AE,16170,Military/Abroad,2024-01-24,January,Wednesday,8,2024Q1,2024
962813,C,9,63.73382207,2023-07-16 20:34:00,PayPal,"USCGC Higgins, FPO AA 40731",Electronics,2.086511349,561.6360777,USCGC Higgins,USCGC Higgins,AA,40731,Military/Abroad,2023-07-16,July,Sunday,20,2023Q3,2023
952914,D,1,30.46578075,2023-12-07 07:12:00,Cash,"USCGC Ramirez, FPO AA 57010",Electronics,18.99635567,24.67839268,USCGC Ramirez,USCGC Ramirez,AA,57010,Military/Abroad,2023-12-07,December,Thursday,7,2023Q4,2023
106202,B,2,14.11021458,2024-01-01 05:13:00,Cash,"USCGC Clark, FPO AA 10013",Home Decor,17.72745239,23.21766601,USCGC Clark,USCGC Clark,AA,10013,Military/Abroad,2024-01-01,January,Monday,5,2024Q1,2024
672915,C,4,60.5172594,2024-02-01 10:16:00,PayPal,"PSC 3187, Box 3604, APO AA 71241",Clothing,5.561466514,228.6064491,PSC 3187,Box 3604,AA,71241,Military/Abroad,2024-02-01,February,Thursday,10,2024Q1,2024
701219,C,1,62.71981135,2023-09-28 08:43:00,Debit Card,"PSC 3178, Box 5176, APO AE 87995",Electronics,6.301820812,58.76732122,PSC 3178,Box 5176,AE,87995,Military/Abroad,2023-09-28,September,Thursday,8,2023Q3,2023
311361,D,6,52.01923912,2023-08-18 13:29:00,PayPal,"PSC 7001, Box 3617, APO AE 68874",Clothing,5.840186301,293.8873119,PSC 7001,Box 3617,AE,68874,Military/Abroad,2023-08-18,August,Friday,13,2023Q3,2023
682633,B,1,60.9272302,2024-02-22 20:07:00,Cash,"Unit 5900 Box 1373, DPO AP 78833",Clothing,11.27165001,54.05972605,Unit 5900 Box 1373,Unit 5900 Box 1373,AP,78833,Military/Abroad,2024-02-22,February,Thursday,20,2024Q1,2024
462596,A,5,20.56161716,2023-05-23 16:18:00,Debit Card,"PSC 5058, Box 7383, APO AP 59289",Electronics,11.06600517,91.43133771,PSC 5058,Box 7383,AP,59289,Military/Abroad,2023-05-23,May,Tuesday,16,2023Q2,2023
890211,B,5,28.08206742,2024-04-02 19:44:00,PayPal,"Unit 7401 Box 9401, DPO AP 23062",Books,9.558887677,126.9886707,Unit 7401 Box 9401,Unit 7401 Box 9401,AP,23062,Military/Abroad,2024-04-02,April,Tuesday,19,2024Q2,2024
393849,B,5,79.77801573,2023-05-19 06:16:00,PayPal,"USCGC James, FPO AP 93843",Clothing,7.278082605,369.8585292,USCGC James,USCGC James,AP,93843,Military/Abroad,2023-05-19,May,Friday,6,2023Q2,2023
568788,B,6,14.9593832,2023-07-13 08:45:00,Credit Card,"USNV Johnson, FPO AP 76964",Books,4.089204278,86.08598078,USNV Johnson,USNV Johnson,AP,76964,Military/Abroad,2023-07-13,July,Thursday,8,2023Q3,2023
348384,D,2,29.88863132,2023-06-21 04:15:00,Cash,"USNV Schwartz, FPO AP 57135",Books,14.69961691,50.99023402,USNV Schwartz,USNV Schwartz,AP,57135,Military/Abroad,2023-06-21,June,Wednesday,4,2023Q2,2023
91277,A,9,89.56733644,2023-07-09 10:07:00,Cash,"USNS Garcia, FPO AA 44026",Electronics,5.030808681,765.5523759,USNS Garcia,USNS Garcia,AA,44026,Military/Abroad,2023-07-09,July,Sunday,10,2023Q3,2023
841686,D,3,57.17873848,2023-10-13 14:26:00,Credit Card,"Unit 1195 Box 6420, DPO AP 01898",Books,16.06265467,143.9829455,Unit 1195 Box 6420,Unit 1195 Box 6420,AP,01898,Military/Abroad,2023-10-13,October,Friday,14,2023Q4,2023
836425,A,5,72.17473679,2024-01-27 20:11:00,PayPal,"PSC 3767, Box 0599, APO AA 40591",Books,6.569923436,337.1645592,PSC 3767,Box 0599,AA,40591,Military/Abroad,2024-01-27,January,Saturday,20,2024Q1,2024
669467,C,1,18.23845349,2024-03-02 05:11:00,Debit Card,"Unit 9198 Box 4774, DPO AP 39046",Books,10.49023274,16.32519727,Unit 9198 Box 4774,Unit 9198 Box 4774,AP,39046,Military/Abroad,2024-03-02,March,Saturday,5,2024Q1,2024
849337,D,3,70.52609806,2023-09-20 20:43:00,PayPal,"USNV Harris, FPO AP 98344",Clothing,18.28767051,172.8855529,USNV Harris,USNV Harris,AP,98344,Military/Abroad,2023-09-20,September,Wednesday,20,2023Q3,2023
257711,C,5,40.54305504,2023-10-03 01:09:00,PayPal,"PSC 9746, Box 1895, APO AA 32087",Clothing,18.96913514,164.2619407,PSC 9746,Box 1895,AA,32087,Military/Abroad,2023-10-03,October,Tuesday,1,2023Q4,2023
478325,D,6,56.97479062,2024-01-19 10:05:00,Debit Card,"PSC 4425, Box 9796, APO AE 38174",Home Decor,17.80522621,280.9818016,PSC 4425,Box 9796,AE,38174,Military/Abroad,2024-01-19,January,Friday,10,2024Q1,2024
609531,B,3,77.19649894,2023-11-25 19:59:00,Credit Card,"PSC 1361, Box 1026, APO AE 34265",Books,7.963225189,213.1475037,PSC 1361,Box 1026,AE,34265,Military/Abroad,2023-11-25,November,Saturday,19,2023Q4,2023
798225,D,3,34.37261585,2023-12-25 22:58:00,PayPal,"Unit 6434 Box 4761, DPO AP 24153",Books,4.831502734,98.13570592,Unit 6434 Box 4761,Unit 6434 Box 4761,AP,24153,Military/Abroad,2023-12-25,December,Monday,22,2023Q4,2023
385459,A,1,59.23442664,2024-02-26 22:02:00,PayPal,"Unit 7816 Box 9022, DPO AE 01751",Books,10.21567827,53.18322818,Unit 7816 Box 9022,Unit 7816 Box 9022,AE,01751,Military/Abroad,2024-02-26,February,Monday,22,2024Q1,2024
660434,B,8,50.81595439,2023-09-19 12:35:00,Debit Card,"USS Rivera, FPO AA 71602",Home Decor,18.00653433,333.3260969,USS Rivera,USS Rivera,AA,71602,Military/Abroad,2023-09-19,September,Tuesday,12,2023Q3,2023
934388,D,3,62.1670521,2023-05-13 07:06:00,Credit Card,"USNS White, FPO AA 51885",Home Decor,16.21346207,156.2628621,USNS White,USNS White,AA,51885,Military/Abroad,2023-05-13,May,Saturday,7,2023Q2,2023
633250,D,1,97.03105467,2023-10-13 04:01:00,Cash,"USNS Brooks, FPO AE 95782",Home Decor,19.64686438,77.96749496,USNS Brooks,USNS Brooks,AE,95782,Military/Abroad,2023-10-13,October,Friday,4,2023Q4,2023
651390,D,7,21.68528112,2023-10-26 01:19:00,Cash,"USS Kirk, FPO AE 42923",Clothing,0.915647994,150.407042,USS Kirk,USS Kirk,AE,42923,Military/Abroad,2023-10-26,October,Thursday,1,2023Q4,2023
807644,B,3,56.86437664,2023-08-08 18:13:00,Credit Card,"Unit 6614 Box 1345, DPO AA 34874",Clothing,13.64879902,147.3092165,Unit 6614 Box 1345,Unit 6614 Box 1345,AA,34874,Military/Abroad,2023-08-08,August,Tuesday,18,2023Q3,2023
514006,C,7,23.20653288,2023-12-19 19:58:00,Credit Card,"PSC 1677, Box 0760, APO AE 74990",Clothing,12.03296616,142.8986904,PSC 1677,Box 0760,AE,74990,Military/Abroad,2023-12-19,December,Tuesday,19,2023Q4,2023
30598,A,4,63.0037938,2024-03-28 05:48:00,PayPal,"USNS Horton, FPO AE 82147",Clothing,1.00561152,249.4808815,USNS Horton,USNS Horton,AE,82147,Military/Abroad,2024-03-28,March,Thursday,5,2024Q1,2024
463279,A,1,68.37694261,2024-04-07 07:54:00,Debit Card,"Unit 8202 Box 1955, DPO AP 72168",Books,17.0324843,56.7306506,Unit 8202 Box 1955,Unit 8202 Box 1955,AP,72168,Military/Abroad,2024-04-07,April,Sunday,7,2024Q2,2024
982273,A,6,58.41084424,2024-03-01 12:50:00,Cash,"PSC 8979, Box 2924, APO AA 45825",Books,15.99631783,294.4035597,PSC 8979,Box 2924,AA,45825,Military/Abroad,2024-03-01,March,Friday,12,2024Q1,2024
650515,A,6,32.06079452,2023-07-04 02:45:00,Cash,"Unit 9730 Box 0792, DPO AA 22986",Home Decor,10.979121,171.2448066,Unit 9730 Box 0792,Unit 9730 Box 0792,AA,22986,Military/Abroad,2023-07-04,July,Tuesday,2,2023Q3,2023
6618,D,9,41.0059968,2023-05-26 16:15:00,Debit Card,"USS Thompson, FPO AA 71937",Home Decor,2.140468843,361.154486,USS Thompson,USS Thompson,AA,71937,Military/Abroad,2023-05-26,May,Friday,16,2023Q2,2023
284884,D,4,73.11647606,2024-04-20 23:35:00,Cash,"USS Walker, FPO AP 18308",Books,14.34621953,250.5081036,USS Walker,USS Walker,AP,18308,Military/Abroad,2024-04-20,April,Saturday,23,2024Q2,2024
32766,A,8,96.68583212,2023-09-24 07:23:00,Debit Card,"PSC 7111, Box 6159, APO AP 88897",Clothing,13.3148571,670.4980139,PSC 7111,Box 6159,AP,88897,Military/Abroad,2023-09-24,September,Sunday,7,2023Q3,2023
528728,D,5,15.28359689,2024-01-30 00:12:00,PayPal,"Unit 3556 Box 1083, DPO AP 91332",Home Decor,7.003567257,71.06599952,Unit 3556 Box 1083,Unit 3556 Box 1083,AP,91332,Military/Abroad,2024-01-30,January,Tuesday,0,2024Q1,2024
641481,C,7,44.8025554,2023-08-22 14:27:00,Cash,"USNS Wilson, FPO AE 46753",Clothing,17.63781551,258.3025434,USNS Wilson,USNS Wilson,AE,46753,Military/Abroad,2023-08-22,August,Tuesday,14,2023Q3,2023
211078,A,7,64.585164,2023-05-30 20:40:00,Cash,"Unit 8766 Box 1954, DPO AE 56445",Clothing,1.553243354,445.0739946,Unit 8766 Box 1954,Unit 8766 Box 1954,AE,56445,Military/Abroad,2023-05-30,May,Tuesday,20,2023Q2,2023
518949,B,6,17.87052305,2023-07-22 20:10:00,Credit Card,"PSC 5816, Box 9580, APO AE 68587",Books,5.83421228,100.9675128,PSC 5816,Box 9580,AE,68587,Military/Abroad,2023-07-22,July,Saturday,20,2023Q3,2023
559587,C,2,62.88317904,2023-06-15 04:41:00,Credit Card,"PSC 7936, Box 1191, APO AA 29896",Electronics,0.242975958,125.4607761,PSC 7936,Box 1191,AA,29896,Military/Abroad,2023-06-15,June,Thursday,4,2023Q2,2023
879514,B,3,52.40118571,2023-12-09 17:50:00,Credit Card,"PSC 5495, Box 9305, APO AP 04052",Home Decor,19.62978866,126.3448311,PSC 5495,Box 9305,AP,04052,Military/Abroad,2023-12-09,December,Saturday,17,2023Q4,2023
960609,A,1,97.54491004,2023-10-29 13:19:00,PayPal,"PSC 5084, Box 3067, APO AE 74060",Books,0.464108799,97.09219552,PSC 5084,Box 3067,AE,74060,Military/Abroad,2023-10-29,October,Sunday,13,2023Q4,2023
744688,B,8,58.76113404,2023-11-30 00:26:00,Cash,"PSC 3051, Box 1039, APO AE 73644",Home Decor,2.47822316,458.4392161,PSC 3051,Box 1039,AE,73644,Military/Abroad,2023-11-30,November,Thursday,0,2023Q4,2023
809135,D,1,78.78909724,2024-03-15 23:54:00,Cash,"PSC 3954, Box 4503, APO AE 20765",Electronics,3.968779926,75.66213136,PSC 3954,Box 4503,AE,20765,Military/Abroad,2024-03-15,March,Friday,23,2024Q1,2024
197043,B,3,41.63517192,2023-05-21 13:17:00,PayPal,"PSC 8132, Box 0629, APO AA 77608",Electronics,17.95390034,102.4801039,PSC 8132,Box 0629,AA,77608,Military/Abroad,2023-05-21,May,Sunday,13,2023Q2,2023
846467,D,1,67.909761,2024-01-12 01:49:00,PayPal,"PSC 6774, Box 3275, APO AP 64646",Home Decor,7.414728674,62.87443647,PSC 6774,Box 3275,AP,64646,Military/Abroad,2024-01-12,January,Friday,1,2024Q1,2024
797924,A,8,88.76803067,2023-05-17 20:06:00,Credit Card,"Unit 5082 Box 5193, DPO AA 19795",Clothing,9.338876169,643.8247536,Unit 5082 Box 5193,Unit 5082 Box 5193,AA,19795,Military/Abroad,2023-05-17,May,Wednesday,20,2023Q2,2023
506897,B,7,67.70377876,2023-08-03 05:09:00,Credit Card,"Unit 9903 Box 7078, DPO AP 30924",Electronics,7.971697201,436.1464697,Unit 9903 Box 7078,Unit 9903 Box 7078,AP,30924,Military/Abroad,2023-08-03,August,Thursday,5,2023Q3,2023
822021,B,8,22.45692953,2023-05-19 19:30:00,Cash,"PSC 7691, Box 9744, APO AA 18880",Electronics,10.5201906,160.7553419,PSC 7691,Box 9744,AA,18880,Military/Abroad,2023-05-19,May,Friday,19,2023Q2,2023
837819,D,8,75.8311698,2023-11-03 15:24:00,Debit Card,"USNS Webb, FPO AA 67765",Clothing,7.738969469,559.7009498,USNS Webb,USNS Webb,AA,67765,Military/Abroad,2023-11-03,November,Friday,15,2023Q4,2023
54181,A,2,56.83687387,2023-05-17 09:51:00,Credit Card,"USNV Barker, FPO AA 77970",Electronics,5.764467544,107.1210614,USNV Barker,USNV Barker,AA,77970,Military/Abroad,2023-05-17,May,Wednesday,9,2023Q2,2023
335012,D,7,42.94848391,2023-10-28 23:42:00,Credit Card,"USNS Sanchez, FPO AP 33832",Books,6.257916153,281.8256266,USNS Sanchez,USNS Sanchez,AP,33832,Military/Abroad,2023-10-28,October,Saturday,23,2023Q4,2023
234837,C,1,85.54482024,2023-11-20 04:12:00,Credit Card,"USS Gonzalez, FPO AP 81869",Electronics,0.775866516,84.88110662,USS Gonzalez,USS Gonzalez,AP,81869,Military/Abroad,2023-11-20,November,Monday,4,2023Q4,2023
95938,D,9,19.09378464,2023-06-06 07:08:00,Credit Card,"USNV Munoz, FPO AE 35398",Home Decor,18.97299352,139.2400991,USNV Munoz,USNV Munoz,AE,35398,Military/Abroad,2023-06-06,June,Tuesday,7,2023Q2,2023
517349,D,4,71.94406117,2023-12-23 07:50:00,PayPal,"USNV Fox, FPO AA 95886",Books,0.212698438,287.1641491,USNV Fox,USNV Fox,AA,95886,Military/Abroad,2023-12-23,December,Saturday,7,2023Q4,2023
750182,C,1,16.00078853,2023-05-07 15:41:00,Debit Card,"USCGC Powell, FPO AE 74332",Books,11.16218976,14.21475015,USCGC Powell,USCGC Powell,AE,74332,Military/Abroad,2023-05-07,May,Sunday,15,2023Q2,2023
227360,A,3,89.96675491,2023-07-22 12:45:00,Cash,"USNV Lewis, FPO AP 95476",Books,7.266419218,250.28818,USNV Lewis,USNV Lewis,AP,95476,Military/Abroad,2023-07-22,July,Saturday,12,2023Q3,2023
40258,C,9,32.85496561,2023-06-29 16:42:00,Credit Card,"Unit 7195 Box 3937, DPO AE 22953",Home Decor,18.83761023,239.9928773,Unit 7195 Box 3937,Unit 7195 Box 3937,AE,22953,Military/Abroad,2023-06-29,June,Thursday,16,2023Q2,2023
843446,D,4,50.60131633,2023-11-08 13:05:00,Credit Card,"Unit 4951 Box 9438, DPO AE 56456",Electronics,5.139135646,192.0033842,Unit 4951 Box 9438,Unit 4951 Box 9438,AE,56456,Military/Abroad,2023-11-08,November,Wednesday,13,2023Q4,2023
266251,D,9,68.98005571,2023-11-06 02:53:00,Debit Card,"Unit 5226 Box 3058, DPO AP 02471",Home Decor,7.638165016,573.401207,Unit 5226 Box 3058,Unit 5226 Box 3058,AP,02471,Military/Abroad,2023-11-06,November,Monday,2,2023Q4,2023
466910,D,6,52.08189817,2024-02-21 06:10:00,Credit Card,"Unit 7319 Box 9727, DPO AP 83233",Electronics,8.345022603,286.413912,Unit 7319 Box 9727,Unit 7319 Box 9727,AP,83233,Military/Abroad,2024-02-21,February,Wednesday,6,2024Q1,2024
182768,A,3,27.23945267,2023-07-19 14:24:00,Debit Card,"Unit 5678 Box 3291, DPO AP 99078",Books,17.54532795,67.3806041,Unit 5678 Box 3291,Unit 5678 Box 3291,AP,99078,Military/Abroad,2023-07-19,July,Wednesday,14,2023Q3,2023
857966,D,8,72.94454938,2023-08-09 20:39:00,Debit Card,"PSC 9904, Box 9883, APO AE 12286",Electronics,2.326866312,569.9778178,PSC 9904,Box 9883,AE,12286,Military/Abroad,2023-08-09,August,Wednesday,20,2023Q3,2023
866223,C,3,70.1576783,2023-05-22 07:30:00,PayPal,"Unit 2565 Box 6751, DPO AE 93177",Books,10.84028253,187.6571633,Unit 2565 Box 6751,Unit 2565 Box 6751,AE,93177,Military/Abroad,2023-05-22,May,Monday,7,2023Q2,2023
999205,C,5,88.47123487,2023-12-04 20:54:00,Credit Card,"Unit 8881 Box 0544, DPO AA 89170",Books,6.470957421,413.7314947,Unit 8881 Box 0544,Unit 8881 Box 0544,AA,89170,Military/Abroad,2023-12-04,December,Monday,20,2023Q4,2023
516596,D,5,17.94654722,2023-10-04 00:42:00,Credit Card,"USNV Vasquez, FPO AA 17853",Home Decor,15.38981584,75.92303325,USNV Vasquez,USNV Vasquez,AA,17853,Military/Abroad,2023-10-04,October,Wednesday,0,2023Q4,2023
811413,C,4,71.558501,2024-02-11 22:19:00,Credit Card,"Unit 4336 Box 0675, DPO AP 08434",Electronics,17.76266927,235.3912045,Unit 4336 Box 0675,Unit 4336 Box 0675,AP,08434,Military/Abroad,2024-02-11,February,Sunday,22,2024Q1,2024
854767,D,6,74.27400402,2023-12-14 11:25:00,Credit Card,"PSC 8120, Box 9096, APO AA 28541",Home Decor,7.399288968,412.669535,PSC 8120,Box 9096,AA,28541,Military/Abroad,2023-12-14,December,Thursday,11,2023Q4,2023
99487,D,5,41.97260462,2023-07-03 07:38:00,Credit Card,"Unit 9226 Box 3673, DPO AA 94603",Home Decor,13.86862452,180.7579084,Unit 9226 Box 3673,Unit 9226 Box 3673,AA,94603,Military/Abroad,2023-07-03,July,Monday,7,2023Q3,2023
530068,A,4,91.94082562,2024-04-16 16:44:00,Cash,"Unit 9513 Box 1558, DPO AP 28612",Books,16.55145954,306.8931083,Unit 9513 Box 1558,Unit 9513 Box 1558,AP,28612,Military/Abroad,2024-04-16,April,Tuesday,16,2024Q2,2024
731247,C,5,44.30948812,2023-09-29 09:19:00,PayPal,"USNS Jackson, FPO AA 66486",Home Decor,17.50429219,182.7671293,USNS Jackson,USNS Jackson,AA,66486,Military/Abroad,2023-09-29,September,Friday,9,2023Q3,2023
859283,A,8,89.14682625,2024-02-13 07:36:00,Credit Card,"Unit 8507 Box 6926, DPO AP 96456",Electronics,6.167470857,669.1897737,Unit 8507 Box 6926,Unit 8507 Box 6926,AP,96456,Military/Abroad,2024-02-13,February,Tuesday,7,2024Q1,2024
533173,B,5,37.70909814,2023-12-08 23:31:00,Cash,"PSC 6683, Box 2015, APO AE 45326",Clothing,15.18562712,159.9136755,PSC 6683,Box 2015,AE,45326,Military/Abroad,2023-12-08,December,Friday,23,2023Q4,2023
307495,D,9,78.44708053,2024-04-18 11:09:00,Debit Card,"USS Cook, FPO AA 44972",Electronics,4.074804163,677.2546407,USS Cook,USS Cook,AA,44972,Military/Abroad,2024-04-18,April,Thursday,11,2024Q2,2024
892054,C,4,26.24429714,2023-07-02 22:50:00,PayPal,"USNS Potter, FPO AE 23730",Clothing,2.627226915,102.2191996,USNS Potter,USNS Potter,AE,23730,Military/Abroad,2023-07-02,July,Sunday,22,2023Q3,2023
78907,A,3,22.94561,2024-04-05 02:17:00,Cash,"Unit 6643 Box 0737, DPO AP 72305",Books,10.96416737,61.28944474,Unit 6643 Box 0737,Unit 6643 Box 0737,AP,72305,Military/Abroad,2024-04-05,April,Friday,2,2024Q2,2024
225340,D,7,92.91610323,2023-05-30 22:41:00,PayPal,"Unit 6277 Box 2847, DPO AP 97586",Electronics,11.12751539,578.0379468,Unit 6277 Box 2847,Unit 6277 Box 2847,AP,97586,Military/Abroad,2023-05-30,May,Tuesday,22,2023Q2,2023
372198,C,8,20.70756204,2023-08-25 23:48:00,Credit Card,"Unit 3547 Box 8114, DPO AA 19748",Clothing,3.855136392,159.2740582,Unit 3547 Box 8114,Unit 3547 Box 8114,AA,19748,Military/Abroad,2023-08-25,August,Friday,23,2023Q3,2023
